#Raman spectra
#Laser energy   3.15 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
     0.0300  0.45585587E+003  0.10753210E+004  0.97396880E+002  0.33544128E+003  0.33546833E+003  0.29051000E+002  0.30137821E+002  0.45966250E+003  0.45979359E+003
     0.3953  0.46555017E+003  0.10898546E+004  0.98162285E+002  0.34202248E+003  0.34205152E+003  0.29355439E+002  0.30454146E+002  0.46550859E+003  0.46563172E+003
     0.7606  0.47567837E+003  0.11049400E+004  0.98944458E+002  0.34888416E+003  0.34891542E+003  0.29666159E+002  0.30777000E+002  0.47157418E+003  0.47168775E+003
     1.1260  0.48626990E+003  0.11206156E+004  0.99744281E+002  0.35604516E+003  0.35607893E+003  0.29983406E+002  0.31106637E+002  0.47787466E+003  0.47797682E+003
     1.4913  0.49735702E+003  0.11369239E+004  0.10056272E+003  0.36352614E+003  0.36356274E+003  0.30307442E+002  0.31443331E+002  0.48442711E+003  0.48451568E+003
     1.8566  0.50897520E+003  0.11539119E+004  0.10140082E+003  0.37134985E+003  0.37138964E+003  0.30638545E+002  0.31787370E+002  0.49125054E+003  0.49132298E+003
     2.2219  0.52116360E+003  0.11716324E+004  0.10225975E+003  0.37954140E+003  0.37958481E+003  0.30977016E+002  0.32139066E+002  0.49836626E+003  0.49841956E+003
     2.5872  0.53396561E+003  0.11901445E+004  0.10314078E+003  0.38812868E+003  0.38817621E+003  0.31323177E+002  0.32498754E+002  0.50579828E+003  0.50582887E+003
     2.9525  0.54742953E+003  0.12095153E+004  0.10404533E+003  0.39714275E+003  0.39719498E+003  0.31677373E+002  0.32866792E+002  0.51357382E+003  0.51357747E+003
     3.3179  0.56160946E+003  0.12298211E+004  0.10497497E+003  0.40661846E+003  0.40667608E+003  0.32039978E+002  0.33243568E+002  0.52172397E+003  0.52169563E+003
     3.6832  0.57656634E+003  0.12511496E+004  0.10593147E+003  0.41659514E+003  0.41665896E+003  0.32411395E+002  0.33629502E+002  0.53028457E+003  0.53021814E+003
     4.0485  0.59236927E+003  0.12736022E+004  0.10691682E+003  0.42711747E+003  0.42718846E+003  0.32792061E+002  0.34025048E+002  0.53929726E+003  0.53918538E+003
     4.4138  0.60909731E+003  0.12972979E+004  0.10793329E+003  0.43823670E+003  0.43831601E+003  0.33182451E+002  0.34430700E+002  0.54881096E+003  0.54864466E+003
     4.7791  0.62684173E+003  0.13223773E+004  0.10898350E+003  0.45001210E+003  0.45010117E+003  0.33583083E+002  0.34846997E+002  0.55888380E+003  0.55865206E+003
     5.1445  0.64570901E+003  0.13490093E+004  0.11007049E+003  0.46251308E+003  0.46261362E+003  0.33994523E+002  0.35274530E+002  0.56958573E+003  0.56927493E+003
     5.5098  0.66582495E+003  0.13773989E+004  0.11119781E+003  0.47582184E+003  0.47593599E+003  0.34417390E+002  0.35713944E+002  0.58100211E+003  0.58059521E+003
     5.8751  0.68734017E+003  0.14077991E+004  0.11236972E+003  0.49003717E+003  0.49016760E+003  0.34852370E+002  0.36165956E+002  0.59323868E+003  0.59271419E+003
     6.2404  0.71043786E+003  0.14405274E+004  0.11359139E+003  0.50527961E+003  0.50542970E+003  0.35300217E+002  0.36631357E+002  0.60642853E+003  0.60575904E+003
     6.6057  0.73534449E+003  0.14759883E+004  0.11486915E+003  0.52169874E+003  0.52187282E+003  0.35761771E+002  0.37111028E+002  0.62074192E+003  0.61989209E+003
     6.9710  0.76234480E+003  0.15147057E+004  0.11621097E+003  0.53948334E+003  0.53968701E+003  0.36237972E+002  0.37605959E+002  0.63640018E+003  0.63532391E+003
     7.3364  0.79180274E+003  0.15573685E+004  0.11762698E+003  0.55887553E+003  0.55911614E+003  0.36729873E+002  0.38117265E+002  0.65369513E+003  0.65233158E+003
     7.7017  0.82418942E+003  0.16048912E+004  0.11913028E+003  0.58018976E+003  0.58047706E+003  0.37238667E+002  0.38646213E+002  0.67301530E+003  0.67128339E+003
     8.0670  0.86011762E+003  0.16584892E+004  0.12073786E+003  0.60383621E+003  0.60418322E+003  0.37765710E+002  0.39194253E+002  0.69487812E+003  0.69266921E+003
     8.4323  0.90037377E+003  0.17197480E+004  0.12247148E+003  0.63034248E+003  0.63076656E+003  0.38312551E+002  0.39763050E+002  0.71995982E+003  0.71712849E+003
     8.7976  0.94591458E+003  0.17906134E+004  0.12435760E+003  0.66035116E+003  0.66087505E+003  0.38880953E+002  0.40354504E+002  0.74909094E+003  0.74544627E+003
     9.1629  0.99773184E+003  0.18730868E+004  0.12642366E+003  0.69452766E+003  0.69517962E+003  0.39472880E+002  0.40970726E+002  0.78312524E+003  0.77842978E+003
     9.5283  0.10563616E+004  0.19681268E+004  0.12868459E+003  0.73322598E+003  0.73403652E+003  0.40090383E+002  0.41613866E+002  0.82246654E+003  0.81646363E+003
     9.8936  0.11207021E+004  0.20730059E+004  0.13111036E+003  0.77568365E+003  0.77667432E+003  0.40735288E+002  0.42285673E+002  0.86593105E+003  0.85843996E+003
    10.2589  0.11862752E+004  0.21774280E+004  0.13357831E+003  0.81883837E+003  0.81999875E+003  0.41408725E+002  0.42986830E+002  0.90907545E+003  0.90018618E+003
    10.6242  0.12451379E+004  0.22633225E+004  0.13587060E+003  0.85726699E+003  0.85853101E+003  0.42111163E+002  0.43716979E+002  0.94410853E+003  0.93438202E+003
    10.9895  0.12909313E+004  0.23161096E+004  0.13781296E+003  0.88662285E+003  0.88787929E+003  0.42843975E+002  0.44476853E+002  0.96474004E+003  0.95511950E+003
    11.3549  0.13255061E+004  0.23394770E+004  0.13945654E+003  0.90814528E+003  0.90929295E+003  0.43611498E+002  0.45271077E+002  0.97254204E+003  0.96388541E+003
    11.7202  0.13573545E+004  0.23518732E+004  0.14103488E+003  0.92759202E+003  0.92858434E+003  0.44420668E+002  0.46107631E+002  0.97543854E+003  0.96814106E+003
    12.0855  0.13944123E+004  0.23704304E+004  0.14276630E+003  0.95033854E+003  0.95117940E+003  0.45279023E+002  0.46995052E+002  0.98078475E+003  0.97481403E+003
    12.4508  0.14407970E+004  0.24036715E+004  0.14476431E+003  0.97915694E+003  0.97987438E+003  0.46193894E+002  0.47941265E+002  0.99222701E+003  0.98734534E+003
    12.8161  0.14978457E+004  0.24538107E+004  0.14706615E+003  0.10149217E+004  0.10155486E+004  0.47172934E+002  0.48954234E+002  0.10106927E+004  0.10066205E+004
    13.1814  0.15658037E+004  0.25205016E+004  0.14967918E+003  0.10577583E+004  0.10583244E+004  0.48224882E+002  0.50042921E+002  0.10360033E+004  0.10324870E+004
    13.5468  0.16447835E+004  0.26029542E+004  0.15260718E+003  0.11076951E+004  0.11082250E+004  0.49360204E+002  0.51218040E+002  0.10677853E+004  0.10646106E+004
    13.9121  0.17351403E+004  0.27007425E+004  0.15586070E+003  0.11649170E+004  0.11654315E+004  0.50591648E+002  0.52492670E+002  0.11058167E+004  0.11028019E+004
    14.2774  0.18375847E+004  0.28140186E+004  0.15946019E+003  0.12298410E+004  0.12303580E+004  0.51934867E+002  0.53882906E+002  0.11501189E+004  0.11471032E+004
    14.6427  0.19532127E+004  0.29435341E+004  0.16343683E+003  0.13031345E+004  0.13036702E+004  0.53409208E+002  0.55408666E+002  0.12009646E+004  0.11977954E+004
    15.0080  0.20835260E+004  0.30906252E+004  0.16783315E+003  0.13857257E+004  0.13862961E+004  0.55038746E+002  0.57094759E+002  0.12588705E+004  0.12553925E+004
    15.3734  0.22304673E+004  0.32572189E+004  0.17270404E+003  0.14788248E+004  0.14794465E+004  0.56853684E+002  0.58972324E+002  0.13245985E+004  0.13206424E+004
    15.7387  0.23964823E+004  0.34458742E+004  0.17811851E+003  0.15839614E+004  0.15846527E+004  0.58892255E+002  0.61080795E+002  0.13991726E+004  0.13945428E+004
    16.1040  0.25846118E+004  0.36598671E+004  0.18416231E+003  0.17030415E+004  0.17038236E+004  0.61203340E+002  0.63470594E+002  0.14839135E+004  0.14783741E+004
    16.4693  0.27986231E+004  0.39033236E+004  0.19094166E+003  0.18384295E+004  0.18393281E+004  0.63850098E+002  0.66206875E+002  0.15804944E+004  0.15737517E+004
    16.8346  0.30431894E+004  0.41814116E+004  0.19858831E+003  0.19930605E+004  0.19941071E+004  0.66915043E+002  0.69374766E+002  0.16910222E+004  0.16827010E+004
    17.1999  0.33241325E+004  0.45006063E+004  0.20726644E+003  0.21705922E+004  0.21718269E+004  0.70507232E+002  0.73086783E+002  0.18181512E+004  0.18077626E+004
    17.5653  0.36487511E+004  0.48690550E+004  0.21718195E+003  0.23756113E+004  0.23770859E+004  0.74772483E+002  0.77493368E+002  0.19652389E+004  0.19521359E+004
    17.9306  0.40262670E+004  0.52970738E+004  0.22859511E+003  0.26139135E+004  0.26156959E+004  0.79907951E+002  0.82797932E+002  0.21365616E+004  0.21198756E+004
    18.2959  0.44684348E+004  0.57978313E+004  0.24183785E+003  0.28928866E+004  0.28950671E+004  0.86182812E+002  0.89278194E+002  0.23376112E+004  0.23161622E+004
    18.6612  0.49903842E+004  0.63882921E+004  0.25733765E+003  0.32220389E+004  0.32247395E+004  0.93966992E+002  0.97315816E+002  0.25755055E+004  0.25476753E+004
    19.0265  0.56117923E+004  0.70905331E+004  0.27565081E+003  0.36137363E+004  0.36171226E+004  0.10376887E+003  0.10743531E+003  0.28595567E+004  0.28231139E+004
    19.3919  0.63585284E+004  0.79335899E+004  0.29750890E+003  0.40842363E+004  0.40885327E+004  0.11627783E+003  0.12034795E+003  0.32020507E+004  0.31539243E+004
    19.7572  0.72649784E+004  0.89560632E+004  0.32388412E+003  0.46551500E+004  0.46606570E+004  0.13239057E+003  0.13697888E+003  0.36192855E+004  0.35553186E+004
    20.1225  0.83773297E+004  0.10209797E+005  0.35608045E+003  0.53555148E+004  0.53626150E+004  0.15315158E+003  0.15840574E+003  0.41328650E+004  0.40476896E+004
    20.4878  0.97581880E+004  0.11765031E+005  0.39585892E+003  0.62247174E+004  0.62338418E+004  0.17942414E+003  0.18551921E+003  0.47710686E+004  0.46585350E+004
    20.8531  0.11492955E+005  0.13717476E+005  0.44560456E+003  0.73165562E+004  0.73280352E+004  0.21092253E+003  0.21802457E+003  0.55698097E+004  0.54249765E+004
    21.2184  0.13698382E+005  0.16197756E+005  0.50854270E+003  0.87047193E+004  0.87184106E+004  0.24427950E+003  0.25244778E+003  0.65727641E+004  0.63969713E+004
    21.5838  0.16533531E+005  0.19383559E+005  0.58902370E+003  0.10489767E+005  0.10504478E+005  0.27122931E+003  0.28026092E+003  0.78327353E+004  0.76416009E+004
    21.9491  0.20211908E+005  0.23513377E+005  0.69288999E+003  0.12806629E+005  0.12819837E+005  0.28110099E+003  0.29045461E+003  0.94213646E+004  0.92490106E+004
    22.3144  0.25005602E+005  0.28891708E+005  0.82769020E+003  0.15826736E+005  0.15835365E+005  0.26952218E+003  0.27851786E+003  0.11446738E+005  0.11336511E+005
    22.6797  0.31209539E+005  0.35849111E+005  0.10017247E+004  0.19735131E+005  0.19737062E+005  0.24310021E+003  0.25126772E+003  0.14046618E+005  0.14034207E+005
    23.0450  0.38993052E+005  0.44574936E+005  0.12197975E+004  0.24637064E+005  0.24632276E+005  0.21255666E+003  0.21976583E+003  0.17312543E+005  0.17418429E+005
    23.4104  0.48023015E+005  0.54694152E+005  0.14725791E+004  0.30320930E+005  0.30312160E+005  0.18490250E+003  0.19124530E+003  0.21114753E+005  0.21345473E+005
    23.7757  0.56847573E+005  0.64577946E+005  0.17194307E+004  0.35871280E+005  0.35863806E+005  0.16234115E+003  0.16797856E+003  0.24837547E+005  0.25183205E+005
    24.1410  0.62661182E+005  0.71084198E+005  0.18820288E+004  0.39523328E+005  0.39522195E+005  0.14453501E+003  0.14961607E+003  0.27283865E+005  0.27710142E+005
    24.5063  0.62764393E+005  0.71194401E+005  0.18852257E+004  0.39582428E+005  0.39588491E+005  0.13056488E+003  0.13520854E+003  0.27301742E+005  0.27751905E+005
    24.8716  0.57100746E+005  0.64850231E+005  0.17276635E+004  0.36016571E+005  0.36026583E+005  0.11968273E+003  0.12398444E+003  0.24866672E+005  0.25284818E+005
    25.2369  0.48318795E+005  0.55018598E+005  0.14833037E+004  0.30492315E+005  0.30502587E+005  0.11131766E+003  0.11535581E+003  0.21107236E+005  0.21461929E+005
    25.6023  0.39257240E+005  0.44876757E+005  0.12312972E+004  0.24793993E+005  0.24802535E+005  0.10497513E+003  0.10881338E+003  0.17232750E+005  0.17518509E+005
    25.9676  0.31415755E+005  0.36102494E+005  0.10134237E+004  0.19863760E+005  0.19870047E+005  0.10022315E+003  0.10391182E+003  0.13881639E+005  0.14106938E+005
    26.3329  0.25155576E+005  0.29099495E+005  0.83972420E+003  0.15928271E+005  0.15932447E+005  0.96707478E+002  0.10028556E+003  0.11207146E+005  0.11384200E+005
    26.6982  0.20318995E+005  0.23690841E+005  0.70578042E+003  0.12888146E+005  0.12890529E+005  0.94153463E+002  0.97650911E+002  0.91414590E+004  0.92815068E+004
    27.0635  0.16613672E+005  0.19549070E+005  0.60342730E+003  0.10559481E+005  0.10560363E+005  0.92354935E+002  0.95794706E+002  0.75595197E+004  0.76715281E+004
    27.4288  0.13764639E+005  0.16366257E+005  0.52498871E+003  0.87693503E+004  0.87689452E+004  0.91159511E+002  0.94559217E+002  0.63437899E+004  0.64345292E+004
    27.7942  0.11553477E+005  0.13897819E+005  0.46436796E+003  0.73804066E+004  0.73788440E+004  0.90455437E+002  0.93828532E+002  0.54009213E+004  0.54754077E+004
    28.1595  0.98171912E+004  0.11961246E+005  0.41701551E+003  0.62901633E+004  0.62874993E+004  0.90161431E+002  0.93518048E+002  0.46612546E+004  0.47231991E+004
    28.5248  0.84368667E+004  0.10423377E+005  0.37961188E+003  0.54238539E+004  0.54200784E+004  0.90219400E+002  0.93566891E+002  0.40739647E+004  0.41261326E+004
    28.8901  0.73261398E+004  0.91875026E+004  0.34974582E+003  0.47271864E+004  0.47222260E+004  0.90589523E+002  0.93932759E+002  0.36021372E+004  0.36466150E+004
    29.2554  0.64220318E+004  0.81830946E+004  0.32565843E+003  0.41605787E+004  0.41542934E+004  0.91247199E+002  0.94588656E+002  0.32188510E+004  0.32572390E+004
    29.6208  0.56782355E+004  0.73582886E+004  0.30605560E+003  0.36949399E+004  0.36871124E+004  0.92181544E+002  0.95521181E+002  0.29043122E+004  0.29378623E+004
    29.9861  0.50603599E+004  0.66745582E+004  0.28997513E+003  0.33086827E+004  0.32989997E+004  0.93395255E+002  0.96730162E+002  0.26438222E+004  0.26735390E+004
    30.3514  0.45425980E+004  0.61029829E+004  0.27669349E+003  0.29856327E+004  0.29736557E+004  0.94905756E+002  0.98229522E+002  0.24263558E+004  0.24530719E+004
    30.7167  0.41053948E+004  0.56216341E+004  0.26566038E+003  0.27135671E+004  0.26986914E+004  0.96747408E+002  0.10004919E+003  0.22435657E+004  0.22680012E+004
    31.0820  0.37338057E+004  0.52137350E+004  0.25645264E+003  0.24831874E+004  0.24645894E+004  0.98973916E+002  0.10223717E+003  0.20890822E+004  0.21118927E+004
    31.4473  0.34163199E+004  0.48663432E+004  0.24874137E+003  0.22873793E+004  0.22639639E+004  0.10165779E+003  0.10485902E+003  0.19580105E+004  0.19798263E+004
    31.8127  0.31439705E+004  0.45693623E+004  0.24226836E+003  0.21206334E+004  0.20910231E+004  0.10487791E+003  0.10798619E+003  0.18465454E+004  0.18679950E+004
    32.1780  0.29095499E+004  0.43146964E+004  0.23682881E+003  0.19784793E+004  0.19411606E+004  0.10867377E+003  0.11165387E+003  0.17516193E+004  0.17733147E+004
    32.5433  0.27067391E+004  0.40953528E+004  0.23225838E+003  0.18567568E+004  0.18106152E+004  0.11293274E+003  0.11575701E+003  0.16704881E+004  0.16929215E+004
    32.9086  0.25291204E+004  0.39044599E+004  0.22842338E+003  0.17507160E+004  0.16961730E+004  0.11721568E+003  0.11988949E+003  0.16002441E+004  0.16235525E+004
    33.2739  0.23697932E+004  0.37348610E+004  0.22521363E+003  0.16547168E+004  0.15949924E+004  0.12072120E+003  0.12331110E+003  0.15376379E+004  0.15613393E+004
    33.6393  0.22229222E+004  0.35805249E+004  0.22253878E+003  0.15639459E+004  0.15047206E+004  0.12275133E+003  0.12537627E+003  0.14799142E+004  0.15029939E+004
    34.0046  0.20861764E+004  0.34387923E+004  0.22032668E+003  0.14770533E+004  0.14237526E+004  0.12340239E+003  0.12617050E+003  0.14261098E+004  0.14476258E+004
    34.3699  0.19603129E+004  0.33099679E+004  0.21851991E+003  0.13957615E+004  0.13511197E+004  0.12348144E+003  0.12643369E+003  0.13768461E+004  0.13964686E+004
    34.7352  0.18463930E+004  0.31947062E+004  0.21707091E+003  0.13219649E+004  0.12860697E+004  0.12377586E+003  0.12688902E+003  0.13328693E+004  0.13508602E+004
    35.1005  0.17443106E+004  0.30926235E+004  0.21593848E+003  0.12562127E+004  0.12278313E+004  0.12465464E+003  0.12788005E+003  0.12942790E+004  0.13111458E+004
    35.4658  0.16530367E+004  0.30025118E+004  0.21508603E+003  0.11980070E+004  0.11756161E+004  0.12610751E+003  0.12941466E+003  0.12606575E+004  0.12767901E+004
    35.8312  0.15712071E+004  0.29228761E+004  0.21448068E+003  0.11464509E+004  0.11286735E+004  0.12788940E+003  0.13130274E+003  0.12313808E+004  0.12467702E+004
    36.1965  0.14974955E+004  0.28522855E+004  0.21409373E+003  0.11006243E+004  0.10863360E+004  0.12971006E+003  0.13331529E+003  0.12058282E+004  0.12200179E+004
    36.5618  0.14307994E+004  0.27895609E+004  0.21390249E+003  0.10597215E+004  0.10480530E+004  0.13146539E+003  0.13536366E+003  0.11835042E+004  0.11959106E+004
    36.9271  0.13702662E+004  0.27338003E+004  0.21389017E+003  0.10230737E+004  0.10133886E+004  0.13328574E+003  0.13753727E+003  0.11640592E+004  0.11743679E+004
    37.2924  0.13152084E+004  0.26842767E+004  0.21404317E+003  0.99013250E+003  0.98197999E+003  0.13535690E+003  0.13996994E+003  0.11472266E+004  0.11554728E+004
    37.6578  0.12650282E+004  0.26403525E+004  0.21434895E+003  0.96044483E+003  0.95350438E+003  0.13778358E+003  0.14273749E+003  0.11327705E+004  0.11391820E+004
    38.0231  0.12191950E+004  0.26014559E+004  0.21479576E+003  0.93363330E+003  0.92767053E+003  0.14059013E+003  0.14585774E+003  0.11204756E+004  0.11253194E+004
    38.3884  0.11772429E+004  0.25670819E+004  0.21537293E+003  0.90938073E+003  0.90421892E+003  0.14376486E+003  0.14932327E+003  0.11101521E+004  0.11136613E+004
    38.7537  0.11387672E+004  0.25367905E+004  0.21607100E+003  0.88741825E+003  0.88292094E+003  0.14728999E+003  0.15312348E+003  0.11016384E+004  0.11039936E+004
    39.1190  0.11034171E+004  0.25102000E+004  0.21688177E+003  0.86751607E+003  0.86357601E+003  0.15115375E+003  0.15725350E+003  0.10948002E+004  0.10961321E+004
    39.4843  0.10708880E+004  0.24869793E+004  0.21779806E+003  0.84947634E+003  0.84600813E+003  0.15535350E+003  0.16171646E+003  0.10895274E+004  0.10899254E+004
    39.8497  0.10409142E+004  0.24668401E+004  0.21881370E+003  0.83312758E+003  0.83006250E+003  0.15989573E+003  0.16652361E+003  0.10857315E+004  0.10852521E+004
    40.2150  0.10132630E+004  0.24495304E+004  0.21992332E+003  0.81832027E+003  0.81560255E+003  0.16479550E+003  0.17169389E+003  0.10833439E+004  0.10820160E+004
    40.5803  0.98772939E+003  0.24348289E+004  0.22112225E+003  0.80492340E+003  0.80250748E+003  0.17007602E+003  0.17725395E+003  0.10823139E+004  0.10801435E+004
    40.9456  0.96413231E+003  0.24225411E+004  0.22240647E+003  0.79282170E+003  0.79067011E+003  0.17576888E+003  0.18323849E+003  0.10826087E+004  0.10795803E+004
    41.3109  0.94231100E+003  0.24124951E+004  0.22377252E+003  0.78191332E+003  0.77999514E+003  0.18191470E+003  0.18969119E+003  0.10842130E+004  0.10802905E+004
    41.6763  0.92212238E+003  0.24045389E+004  0.22521738E+003  0.77210801E+003  0.77039765E+003  0.18856455E+003  0.19666633E+003  0.10871305E+004  0.10822560E+004
    42.0416  0.90343873E+003  0.23985380E+004  0.22673850E+003  0.76332557E+003  0.76180186E+003  0.19578212E+003  0.20423102E+003  0.10913855E+004  0.10854769E+004
    42.4069  0.88614579E+003  0.23943730E+004  0.22833371E+003  0.75549456E+003  0.75414006E+003  0.20364680E+003  0.21246862E+003  0.10970264E+004  0.10899733E+004
    42.7722  0.87014111E+003  0.23919384E+004  0.23000119E+003  0.74855123E+003  0.74735168E+003  0.21225818E+003  0.22148336E+003  0.11041304E+004  0.10957877E+004
    43.1375  0.85533278E+003  0.23911406E+004  0.23173944E+003  0.74243862E+003  0.74138260E+003  0.22174228E+003  0.23140692E+003  0.11128111E+004  0.11029902E+004
    43.5028  0.84163823E+003  0.23918974E+004  0.23354726E+003  0.73710574E+003  0.73618442E+003  0.23226045E+003  0.24240766E+003  0.11232290E+004  0.11116846E+004
    43.8682  0.82898339E+003  0.23941368E+004  0.23542373E+003  0.73250698E+003  0.73171400E+003  0.24402185E+003  0.25470367E+003  0.11356063E+004  0.11220185E+004
    44.2335  0.81730192E+003  0.23977965E+004  0.23736822E+003  0.72860150E+003  0.72793303E+003  0.25730102E+003  0.26858108E+003  0.11502486E+004  0.11341974E+004
    44.5988  0.80653468E+003  0.24028237E+004  0.23938036E+003  0.72535281E+003  0.72480769E+003  0.27246227E+003  0.28441941E+003  0.11675749E+004  0.11485047E+004
    44.9641  0.79662933E+003  0.24091751E+004  0.24146009E+003  0.72272835E+003  0.72230847E+003  0.28999195E+003  0.30272518E+003  0.11881575E+004  0.11653273E+004
