#Raman spectra
#Laser energy   2.87 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
     0.0300  0.77440494E+003  0.71191404E+003  0.33167912E+003  0.55434562E+003  0.55404832E+003  0.13251056E+002  0.13293069E+002  0.20197952E+003  0.20248964E+003
     0.3953  0.78165769E+003  0.72541326E+003  0.33742226E+003  0.56211147E+003  0.56179056E+003  0.13412826E+002  0.13464010E+002  0.20475759E+003  0.20528816E+003
     0.7606  0.78910135E+003  0.73948289E+003  0.34340154E+003  0.57016123E+003  0.56981463E+003  0.13579159E+002  0.13639877E+002  0.20763752E+003  0.20818990E+003
     1.1260  0.79674713E+003  0.75416069E+003  0.34963250E+003  0.57851315E+003  0.57813850E+003  0.13750297E+002  0.13820930E+002  0.21062584E+003  0.21120156E+003
     1.4913  0.80460735E+003  0.76948795E+003  0.35613210E+003  0.58718721E+003  0.58678182E+003  0.13926500E+002  0.14007453E+002  0.21372974E+003  0.21433049E+003
     1.8566  0.81269558E+003  0.78550998E+003  0.36291896E+003  0.59620533E+003  0.59576617E+003  0.14108048E+002  0.14199752E+002  0.21695712E+003  0.21758474E+003
     2.2219  0.82102685E+003  0.80227663E+003  0.37001357E+003  0.60559171E+003  0.60511528E+003  0.14295247E+002  0.14398160E+002  0.22031667E+003  0.22097323E+003
     2.5872  0.82961790E+003  0.81984304E+003  0.37743857E+003  0.61537314E+003  0.61485540E+003  0.14488426E+002  0.14603039E+002  0.22381803E+003  0.22450583E+003
     2.9525  0.83848748E+003  0.83827037E+003  0.38521905E+003  0.62557942E+003  0.62501568E+003  0.14687943E+002  0.14814781E+002  0.22747193E+003  0.22819355E+003
     3.3179  0.84765671E+003  0.85762690E+003  0.39338304E+003  0.63624389E+003  0.63562866E+003  0.14894190E+002  0.15033818E+002  0.23129035E+003  0.23204871E+003
     3.6832  0.85714957E+003  0.87798919E+003  0.40196193E+003  0.64740407E+003  0.64673088E+003  0.15107593E+002  0.15260620E+002  0.23528681E+003  0.23608522E+003
     4.0485  0.86699352E+003  0.89944377E+003  0.41099116E+003  0.65910250E+003  0.65836366E+003  0.15328618E+002  0.15495705E+002  0.23947662E+003  0.24031884E+003
     4.4138  0.87722031E+003  0.92208909E+003  0.42051108E+003  0.67138780E+003  0.67057410E+003  0.15557775E+002  0.15739643E+002  0.24387727E+003  0.24476764E+003
     4.7791  0.88786699E+003  0.94603821E+003  0.43056794E+003  0.68431606E+003  0.68341636E+003  0.15795624E+002  0.15993064E+002  0.24850896E+003  0.24945253E+003
     5.1445  0.89897743E+003  0.97142229E+003  0.44121537E+003  0.69795270E+003  0.69695335E+003  0.16042782E+002  0.16256669E+002  0.25339523E+003  0.25439789E+003
     5.5098  0.91060415E+003  0.99839525E+003  0.45251626E+003  0.71237494E+003  0.71125910E+003  0.16299930E+002  0.16531236E+002  0.25856390E+003  0.25963263E+003
     5.8751  0.92281107E+003  0.10271402E+004  0.46454535E+003  0.72767523E+003  0.72642184E+003  0.16567820E+002  0.16817639E+002  0.26404823E+003  0.26519139E+003
     6.2404  0.93567722E+003  0.10578780E+004  0.47739273E+003  0.74396593E+003  0.74254835E+003  0.16847286E+002  0.17116865E+002  0.26988870E+003  0.27111640E+003
     6.6057  0.94930191E+003  0.10908799E+004  0.49116888E+003  0.76138591E+003  0.75976996E+003  0.17139256E+002  0.17430030E+002  0.27613529E+003  0.27745997E+003
     6.9710  0.96381218E+003  0.11264843E+004  0.50601148E+003  0.78010973E+003  0.77825107E+003  0.17444765E+002  0.17758413E+002  0.28285085E+003  0.28428802E+003
     7.3364  0.97937302E+003  0.11651203E+004  0.52209503E+003  0.80036043E+003  0.79820077E+003  0.17764970E+002  0.18103488E+002  0.29011566E+003  0.29168495E+003
     7.7017  0.99620116E+003  0.12073398E+004  0.53964366E+003  0.82242669E+003  0.81988857E+003  0.18101170E+002  0.18466974E+002  0.29803366E+003  0.29976023E+003
     8.0670  0.10145821E+004  0.12538562E+004  0.55894688E+003  0.84668394E+003  0.84366371E+003  0.18454829E+002  0.18850884E+002  0.30673996E+003  0.30865648E+003
     8.4323  0.10348860E+004  0.13055808E+004  0.58037425E+003  0.87361396E+003  0.86997311E+003  0.18827600E+002  0.19257587E+002  0.31640797E+003  0.31855695E+003
     8.7976  0.10575654E+004  0.13636192E+004  0.60437406E+003  0.90380279E+003  0.89935959E+003  0.19221355E+002  0.19689833E+002  0.32724863E+003  0.32968474E+003
     9.1629  0.10830870E+004  0.14291203E+004  0.63141222E+003  0.93785794E+003  0.93238661E+003  0.19638217E+002  0.20150649E+002  0.33948061E+003  0.34227105E+003
     9.5283  0.11116854E+004  0.15027257E+004  0.66174997E+003  0.97610775E+003  0.96936467E+003  0.20080577E+002  0.20642884E+002  0.35322230E+003  0.35643993E+003
     9.8936  0.11427697E+004  0.15832425E+004  0.69490819E+003  0.10178772E+004  0.10096921E+004  0.20551104E+002  0.21168064E+002  0.36823134E+003  0.37193078E+003
    10.2589  0.11740513E+004  0.16656927E+004  0.72887964E+003  0.10604234E+004  0.10508858E+004  0.21052733E+002  0.21724696E+002  0.38352191E+003  0.38769032E+003
