 # Frequency[cm^-1] DOS PDOS
  1.7654407850E+01  4.1333078573E-02  3.1057E-03  3.1075E-03  3.0219E-03  3.3133E-03  1.0574E-03  9.8098E-04  1.0369E-03  1.0779E-03  9.7667E-04  9.3732E-04  2.1592E-03  2.0731E-03  2.5552E-03  2.3468E-03  2.1402E-03  2.2769E-03  2.4820E-03  2.4468E-03  2.0811E-03  2.1561E-03
  1.8654407850E+01  6.0171640099E-02  4.5076E-03  4.3898E-03  4.4562E-03  4.7846E-03  1.4631E-03  1.3610E-03  1.4178E-03  1.4923E-03  1.4907E-03  1.4968E-03  3.1285E-03  2.9755E-03  3.6704E-03  3.4726E-03  3.0982E-03  3.2853E-03  3.5860E-03  3.6577E-03  3.2254E-03  3.2121E-03
  1.9654407850E+01  5.8706071753E-02  4.3746E-03  4.3012E-03  4.3536E-03  4.6663E-03  1.4221E-03  1.3342E-03  1.3876E-03  1.4518E-03  1.4625E-03  1.4623E-03  3.0284E-03  2.9142E-03  3.5891E-03  3.4022E-03  3.0004E-03  3.1788E-03  3.4989E-03  3.5503E-03  3.1562E-03  3.1713E-03
  2.0654407850E+01  5.3574401044E-02  3.9374E-03  3.9291E-03  3.9863E-03  4.2947E-03  1.2688E-03  1.1947E-03  1.2405E-03  1.2913E-03  1.3853E-03  1.3507E-03  2.7051E-03  2.6308E-03  3.3232E-03  3.1192E-03  2.6946E-03  2.8571E-03  3.2219E-03  3.2143E-03  2.9155E-03  3.0140E-03
  2.1654407850E+01  5.9891564450E-02  4.2697E-03  4.5287E-03  4.4218E-03  4.8738E-03  1.3697E-03  1.3222E-03  1.3571E-03  1.3935E-03  1.6417E-03  1.4449E-03  2.9366E-03  2.9989E-03  3.8013E-03  3.4680E-03  2.9672E-03  3.1738E-03  3.7304E-03  3.5012E-03  3.1115E-03  3.5797E-03
  2.2654407850E+01  5.9264184110E-02  4.2628E-03  4.5997E-03  4.3355E-03  4.7967E-03  1.4015E-03  1.3678E-03  1.4099E-03  1.4362E-03  1.5518E-03  1.3227E-03  2.9395E-03  3.0486E-03  3.7616E-03  3.4114E-03  2.9638E-03  3.1607E-03  3.7324E-03  3.4361E-03  2.8907E-03  3.4347E-03
  2.3654407850E+01  5.9096360634E-02  4.2985E-03  4.6517E-03  4.3420E-03  4.7543E-03  1.4132E-03  1.3917E-03  1.4362E-03  1.4521E-03  1.4852E-03  1.2671E-03  2.9436E-03  3.0703E-03  3.7533E-03  3.4313E-03  2.9690E-03  3.1313E-03  3.7574E-03  3.4413E-03  2.7950E-03  3.3118E-03
  2.4654407850E+01  5.9056457474E-02  4.3853E-03  4.6879E-03  4.2847E-03  4.6115E-03  1.4901E-03  1.4730E-03  1.5409E-03  1.5498E-03  1.3682E-03  1.2098E-03  3.0732E-03  3.1768E-03  3.6021E-03  3.3433E-03  3.0667E-03  3.1801E-03  3.6979E-03  3.4207E-03  2.7582E-03  3.1363E-03
  2.5654407850E+01  6.0872421765E-02  4.5975E-03  4.8962E-03  4.3490E-03  4.6287E-03  1.5890E-03  1.5776E-03  1.6696E-03  1.6713E-03  1.3256E-03  1.1964E-03  3.2766E-03  3.3792E-03  3.5654E-03  3.3437E-03  3.2554E-03  3.3322E-03  3.7758E-03  3.5004E-03  2.8164E-03  3.1265E-03
  2.6654407850E+01  6.1155448784E-02  4.6415E-03  4.9405E-03  4.3504E-03  4.5927E-03  1.5873E-03  1.5802E-03  1.6817E-03  1.6769E-03  1.3390E-03  1.2311E-03  3.2987E-03  3.4000E-03  3.5085E-03  3.3185E-03  3.2848E-03  3.3333E-03  3.7795E-03  3.5076E-03  2.9191E-03  3.1841E-03
