      #Energy        TDOS
     -11.26176      12.49000
     -11.25776      13.15000
     -11.25376      13.83000
     -11.24976      14.53000
     -11.24576      15.25000
     -11.24176      16.01000
     -11.23876      16.85000
     -11.23476      17.78000
     -11.23076      18.81000
     -11.22676      19.91000
     -11.22276      21.03000
     -11.21876      22.10000
     -11.21476      23.02000
     -11.21176      23.70000
     -11.20776      24.07000
     -11.20376      24.07000
     -11.19976      23.67000
     -11.19576      22.89000
     -11.19176      21.77000
     -11.18776      20.40000
     -11.18476      18.86000
     -11.18076      17.23000
     -11.17676      15.62000
     -11.17276      14.09000
     -11.16876      12.69000
     -11.16476      11.46000
     -11.16176      10.43000
     -11.15776       9.57900
     -11.15376       8.91200
     -11.14976       8.40600
     -11.14576       8.03800
     -11.14176       7.78200
     -11.13776       7.61200
     -11.13476       7.50600
     -11.13076       7.44600
     -11.12676       7.42200
     -11.12276       7.43300
     -11.11876       7.48400
     -11.11476       7.58700
     -11.11076       7.75300
     -11.10776       7.99500
     -11.10376       8.31500
     -11.09976       8.71100
     -11.09576       9.17000
     -11.09176       9.67200
     -11.08776      10.19000
     -11.08376      10.71000
     -11.08076      11.20000
     -11.07676      11.64000
     -11.07276      12.01000
     -11.06876      12.29000
     -11.06476      12.46000
     -11.06076      12.51000
     -11.05776      12.40000
     -11.05376      12.11000
     -11.04976      11.64000
     -11.04576      10.98000
     -11.04176      10.14000
     -11.03776       9.15800
     -11.03376       8.07400
     -11.03076       6.93900
     -11.02676       5.80700
     -11.02276       4.72700
     -11.01876       3.74000
     -11.01476       2.87500
     -11.01076       2.14500
     -11.00676       1.55400
     -11.00376       1.09200
     -10.99976       0.74410
     -10.99576       0.49180
     -10.99176       0.31510
     -10.98776       0.19570
     -10.98376       0.11780
     -10.97976       0.06872
     -10.97676       0.03884
     -10.97276       0.02127
     -10.96876       0.01129
     -10.96476       0.00580
     -10.96076       0.00289
     -10.95676       0.00139
     -10.95376       0.00065
     -10.94976       0.00029
     -10.94576       0.00013
     -10.94176       0.00005
     -10.93776       0.00002
     -10.93376       0.00001
     -10.92976       0.00000
     -10.92676       0.00000
     -10.92276       0.00000
     -10.91876       0.00000
     -10.91476       0.00000
     -10.91076       0.00000
     -10.90676       0.00000
     -10.90276       0.00000
     -10.89976       0.00000
     -10.89576       0.00000
     -10.89176       0.00000
     -10.88776       0.00000
     -10.88376       0.00000
     -10.87976       0.00000
     -10.87576       0.00000
     -10.87276       0.00000
     -10.86876       0.00000
     -10.86476       0.00000
     -10.86076       0.00000
     -10.85676       0.00000
     -10.85276       0.00000
     -10.84976       0.00000
     -10.84576       0.00000
     -10.84176       0.00000
     -10.83776       0.00000
     -10.83376       0.00000
     -10.82976       0.00000
     -10.82576       0.00000
     -10.82276       0.00000
     -10.81876       0.00000
     -10.81476       0.00000
     -10.81076       0.00000
     -10.80676       0.00000
     -10.80276       0.00000
     -10.79876       0.00000
     -10.79576       0.00000
     -10.79176       0.00000
     -10.78776       0.00000
     -10.78376       0.00000
     -10.77976       0.00000
     -10.77576       0.00000
     -10.77276       0.00000
     -10.76876       0.00000
     -10.76476       0.00000
     -10.76076       0.00000
     -10.75676       0.00000
     -10.75276       0.00000
     -10.74876       0.00000
     -10.74576       0.00000
     -10.74176       0.00000
     -10.73776       0.00000
     -10.73376       0.00000
     -10.72976       0.00000
     -10.72576       0.00000
     -10.72176       0.00000
     -10.71876       0.00000
     -10.71476       0.00000
     -10.71076       0.00000
     -10.70676       0.00000
     -10.70276       0.00000
     -10.69876       0.00000
     -10.69476       0.00000
     -10.69176       0.00000
     -10.68776       0.00000
     -10.68376       0.00000
     -10.67976       0.00000
     -10.67576       0.00000
     -10.67176       0.00000
     -10.66876       0.00000
     -10.66476       0.00000
     -10.66076       0.00000
     -10.65676       0.00000
     -10.65276       0.00000
     -10.64876       0.00000
     -10.64476       0.00000
     -10.64176       0.00000
     -10.63776       0.00000
     -10.63376       0.00000
     -10.62976       0.00000
     -10.62576       0.00000
     -10.62176       0.00000
     -10.61776       0.00000
     -10.61476       0.00000
     -10.61076       0.00000
     -10.60676       0.00000
     -10.60276       0.00000
     -10.59876       0.00000
     -10.59476       0.00000
     -10.59076       0.00000
     -10.58776       0.00000
     -10.58376       0.00000
     -10.57976       0.00000
     -10.57576       0.00000
     -10.57176       0.00000
     -10.56776       0.00000
     -10.56476       0.00000
     -10.56076       0.00000
     -10.55676       0.00000
     -10.55276       0.00000
     -10.54876       0.00000
     -10.54476       0.00000
     -10.54076       0.00000
     -10.53776       0.00000
     -10.53376       0.00000
     -10.52976       0.00000
     -10.52576       0.00000
     -10.52176       0.00000
     -10.51776       0.00000
     -10.51376       0.00000
     -10.51076       0.00000
     -10.50676       0.00000
     -10.50276       0.00000
     -10.49876       0.00000
     -10.49476       0.00000
     -10.49076       0.00000
     -10.48676       0.00000
     -10.48376       0.00000
     -10.47976       0.00000
     -10.47576       0.00000
     -10.47176       0.00000
     -10.46776       0.00000
     -10.46376       0.00000
     -10.46076       0.00000
     -10.45676       0.00000
     -10.45276       0.00000
     -10.44876       0.00000
     -10.44476       0.00000
     -10.44076       0.00000
     -10.43676       0.00000
     -10.43376       0.00000
     -10.42976       0.00000
     -10.42576       0.00000
     -10.42176       0.00000
     -10.41776       0.00000
     -10.41376       0.00000
     -10.40976       0.00000
     -10.40676       0.00000
     -10.40276       0.00000
     -10.39876       0.00000
     -10.39476       0.00000
     -10.39076       0.00000
     -10.38676       0.00000
     -10.38276       0.00000
     -10.37976       0.00000
     -10.37576       0.00000
     -10.37176       0.00000
     -10.36776       0.00000
     -10.36376       0.00000
     -10.35976       0.00000
     -10.35676       0.00000
     -10.35276       0.00000
     -10.34876       0.00000
     -10.34476       0.00000
     -10.34076       0.00000
     -10.33676       0.00000
     -10.33276       0.00000
     -10.32976       0.00000
     -10.32576       0.00000
     -10.32176       0.00000
     -10.31776       0.00000
     -10.31376       0.00000
     -10.30976       0.00000
     -10.30576       0.00000
     -10.30276       0.00000
     -10.29876       0.00000
     -10.29476       0.00000
     -10.29076       0.00000
     -10.28676       0.00000
     -10.28276       0.00000
     -10.27876       0.00000
     -10.27576       0.00000
     -10.27176       0.00000
     -10.26776       0.00000
     -10.26376       0.00000
     -10.25976       0.00000
     -10.25576       0.00000
     -10.25276       0.00000
     -10.24876       0.00000
     -10.24476       0.00000
     -10.24076       0.00000
     -10.23676       0.00000
     -10.23276       0.00000
     -10.22876       0.00000
     -10.22576       0.00000
     -10.22176       0.00000
     -10.21776       0.00000
     -10.21376       0.00000
     -10.20976       0.00000
     -10.20576       0.00000
     -10.20176       0.00000
     -10.19876       0.00000
     -10.19476       0.00000
     -10.19076       0.00000
     -10.18676       0.00000
     -10.18276       0.00000
     -10.17876       0.00000
     -10.17576       0.00000
     -10.17176       0.00000
     -10.16776       0.00000
     -10.16376       0.00000
     -10.15976       0.00000
     -10.15576       0.00000
     -10.15176       0.00000
     -10.14876       0.00000
     -10.14476       0.00000
     -10.14076       0.00000
     -10.13676       0.00000
     -10.13276       0.00000
     -10.12876       0.00000
     -10.12476       0.00000
     -10.12176       0.00000
     -10.11776       0.00000
     -10.11376       0.00000
     -10.10976       0.00000
     -10.10576       0.00000
     -10.10176       0.00000
     -10.09776       0.00000
     -10.09476       0.00000
     -10.09076       0.00000
     -10.08676       0.00000
     -10.08276       0.00000
     -10.07876       0.00000
     -10.07476       0.00000
     -10.07176       0.00000
     -10.06776       0.00000
     -10.06376       0.00000
     -10.05976       0.00000
     -10.05576       0.00000
     -10.05176       0.00000
     -10.04776       0.00000
     -10.04476       0.00000
     -10.04076       0.00000
     -10.03676       0.00000
     -10.03276       0.00000
     -10.02876       0.00000
     -10.02476       0.00000
     -10.02076       0.00000
     -10.01776       0.00000
     -10.01376       0.00000
     -10.00976       0.00000
     -10.00576       0.00000
     -10.00176       0.00000
      -9.99776       0.00000
      -9.99376       0.00000
      -9.99076       0.00000
      -9.98676       0.00000
      -9.98276       0.00000
      -9.97876       0.00000
      -9.97476       0.00000
      -9.97076       0.00000
      -9.96776       0.00000
      -9.96376       0.00000
      -9.95976       0.00000
      -9.95576       0.00000
      -9.95176       0.00000
      -9.94776       0.00000
      -9.94376       0.00000
      -9.94076       0.00000
      -9.93676       0.00000
      -9.93276       0.00000
      -9.92876       0.00000
      -9.92476       0.00000
      -9.92076       0.00000
      -9.91676       0.00000
      -9.91376       0.00000
      -9.90976       0.00000
      -9.90576       0.00000
      -9.90176       0.00000
      -9.89776       0.00000
      -9.89376       0.00000
      -9.88976       0.00000
      -9.88676       0.00000
      -9.88276       0.00000
      -9.87876       0.00000
      -9.87476       0.00000
      -9.87076       0.00000
      -9.86676       0.00000
      -9.86376       0.00000
      -9.85976       0.00000
      -9.85576       0.00000
      -9.85176       0.00000
      -9.84776       0.00000
      -9.84376       0.00000
      -9.83976       0.00000
      -9.83676       0.00000
      -9.83276       0.00000
      -9.82876       0.00000
      -9.82476       0.00000
      -9.82076       0.00000
      -9.81676       0.00000
      -9.81276       0.00000
      -9.80976       0.00000
      -9.80576       0.00000
      -9.80176       0.00000
      -9.79776       0.00000
      -9.79376       0.00000
      -9.78976       0.00000
      -9.78576       0.00000
      -9.78276       0.00000
      -9.77876       0.00000
      -9.77476       0.00000
      -9.77076       0.00000
      -9.76676       0.00000
      -9.76276       0.00000
      -9.75976       0.00000
      -9.75576       0.00000
      -9.75176       0.00000
      -9.74776       0.00000
      -9.74376       0.00000
      -9.73976       0.00000
      -9.73576       0.00000
      -9.73276       0.00000
      -9.72876       0.00000
      -9.72476       0.00000
      -9.72076       0.00000
      -9.71676       0.00000
      -9.71276       0.00000
      -9.70876       0.00000
      -9.70576       0.00000
      -9.70176       0.00000
      -9.69776       0.00000
      -9.69376       0.00000
      -9.68976       0.00000
      -9.68576       0.00000
      -9.68176       0.00000
      -9.67876       0.00000
      -9.67476       0.00000
      -9.67076       0.00000
      -9.66676       0.00000
      -9.66276       0.00000
      -9.65876       0.00000
      -9.65576       0.00000
      -9.65176       0.00000
      -9.64776       0.00000
      -9.64376       0.00000
      -9.63976       0.00000
      -9.63576       0.00000
      -9.63176       0.00000
      -9.62876       0.00000
      -9.62476       0.00000
      -9.62076       0.00000
      -9.61676       0.00000
      -9.61276       0.00000
      -9.60876       0.00000
      -9.60476       0.00000
      -9.60176       0.00000
      -9.59776       0.00000
      -9.59376       0.00000
      -9.58976       0.00000
      -9.58576       0.00000
      -9.58176       0.00000
      -9.57876       0.00000
      -9.57476       0.00000
      -9.57076       0.00000
      -9.56676       0.00000
      -9.56276       0.00000
      -9.55876       0.00000
      -9.55476       0.00000
      -9.55176       0.00000
      -9.54776       0.00000
      -9.54376       0.00000
      -9.53976       0.00000
      -9.53576       0.00000
      -9.53176       0.00000
      -9.52776       0.00000
      -9.52476       0.00000
      -9.52076       0.00000
      -9.51676       0.00000
      -9.51276       0.00000
      -9.50876       0.00000
      -9.50476       0.00000
      -9.50076       0.00000
      -9.49776       0.00000
      -9.49376       0.00000
      -9.48976       0.00000
      -9.48576       0.00000
      -9.48176       0.00000
      -9.47776       0.00000
      -9.47476       0.00000
      -9.47076       0.00000
      -9.46676       0.00000
