 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.5528     0.6042E-10     0.1509E-09     0.1007E-09       Infinity
         0.5536     0.2155E-10     0.6368E-10     0.3257E-10       Infinity
         0.5546     0.3458E-10     0.2564E-09     0.3997E-10       Infinity
         0.5551     0.9305E-10     0.2178E-07     0.9345E-10       Infinity
         0.5575     0.1642E-09     0.5641E-09     0.2317E-09       Infinity
         0.5575     0.4368E-09     0.5314E-09     0.2453E-08       Infinity
         0.5585     0.3567E-10     0.8067E-10     0.6394E-10       Infinity
         0.5593     0.1417E-09     0.2070E-09     0.4487E-09       Infinity
         0.5595     0.6114E-10     0.2784E-09     0.7834E-10       Infinity
         0.5603     0.1410E-10     0.3137E-10     0.2560E-10       Infinity
         0.5625     0.3699E-09     0.5499E-08     0.3966E-09       Infinity
         0.5628     0.6282E-09     0.1713E-08     0.9920E-09       Infinity
         0.5634     0.9730E-10     0.1245E-09     0.4459E-09       Infinity
         0.5652     0.5444E-10     0.2001E-09     0.7479E-10       Infinity
         0.5655     0.5350E-10     0.1529E-09     0.8230E-10       Infinity
         0.5674     0.2694E-10     0.5816E-10     0.5017E-10       Infinity
         0.5683     0.3299E-09     0.4876E-08     0.3538E-09       Infinity
         0.5695     0.1115E-09     0.7534E-08     0.1132E-09       Infinity
         0.5702     0.8385E-10     0.2150E-08     0.8726E-10       Infinity
         0.5709     0.9926E-10     0.2751E-09     0.1553E-09       Infinity
         0.5710     0.7740E-10     0.2751E-09     0.1077E-09       Infinity
         0.5741     0.1177E-09     0.2532E-09     0.2200E-09       Infinity
         0.5744     0.2776E-09     0.5442E-09     0.5665E-09       Infinity
         0.5759     0.2775E-09     0.3569E-09     0.1248E-08       Infinity
         0.5767     0.2945E-09     0.1453E-08     0.3693E-09       Infinity
         0.5770     0.5650E-09     0.1173E-08     0.1090E-08       Infinity
         0.5779     0.3464E-10     0.1903E-09     0.4235E-10       Infinity
         0.5799     0.5791E-10     0.3447E-09     0.6960E-10       Infinity
         0.5820     0.4854E-10     0.1352E-08     0.5034E-10       Infinity
         0.5825     0.3996E-10     0.1725E-09     0.5201E-10       Infinity
         0.5834     0.4418E-10     0.2635E-09     0.5309E-10       Infinity
         0.5846     0.1299E-10     0.1063E-09     0.1480E-10       Infinity
         0.5857     0.2164E-10     0.4938E-10     0.3851E-10       Infinity
         0.5867     0.2713E-10     0.1313E-09     0.3420E-10       Infinity
         0.5880     0.2599E-10     0.3986E-10     0.7473E-10       Infinity
         0.5909     0.1464E-09     0.1476E-09     0.1916E-07       Infinity
         0.5918     0.1487E-09     0.1092E-08     0.1721E-09       Infinity
         0.5927     0.3063E-09     0.2244E-06     0.3067E-09       Infinity
         0.5955     0.8904E-10     0.1234E-09     0.3194E-09       Infinity
         0.5956     0.1319E-09     0.2390E-09     0.2942E-09       Infinity
         0.5960     0.1086E-09     0.1572E-09     0.3513E-09       Infinity
         0.5972     0.4585E-09     0.5177E-09     0.4013E-08       Infinity
         0.5992     0.1851E-09     0.6646E-09     0.2565E-09       Infinity
         0.6006     0.8059E-10     0.5479E-09     0.9450E-10       Infinity
         0.6012     0.4338E-09     0.1040E-08     0.7443E-09       Infinity
         0.6024     0.7396E-10     0.4392E-09     0.8893E-10       Infinity
         0.6025     0.2309E-09     0.4287E-08     0.2440E-09       Infinity
         0.6042     0.3778E-09     0.7022E-09     0.8177E-09       Infinity
         0.6061     0.5342E-10     0.6450E-09     0.5825E-10       Infinity
         0.6068     0.5635E-09     0.1329E-07     0.5885E-09       Infinity
         0.6078     0.8842E-09     0.1985E-08     0.1595E-08       Infinity
         0.6083     0.9907E-10     0.3301E-09     0.1416E-09       Infinity
         0.6089     0.3053E-10     0.7400E-10     0.5199E-10       Infinity
         0.6106     0.3565E-10     0.1008E-09     0.5514E-10       Infinity
         0.6129     0.2789E-09     0.3122E-09     0.2615E-08       Infinity
         0.6136     0.4995E-09     0.1500E-08     0.7488E-09       Infinity
         0.6155     0.1080E-09     0.1376E-09     0.5023E-09       Infinity
         0.6165     0.4392E-09     0.1528E-08     0.6165E-09       Infinity
         0.6171     0.4975E-10     0.2369E-09     0.6298E-10       Infinity
         0.6179     0.3667E-09     0.6186E-09     0.9007E-09       Infinity
         0.6197     0.9351E-10     0.3583E-09     0.1265E-09       Infinity
